mode_3_frequency(cm-1),mode_3_intensity,mode_4_frequency(cm-1),mode_4_intensity,mode_5_frequency(cm-1),mode_5_intensity,mode_6_frequency(cm-1),mode_6_intensity
390.0759,30.8583,406.0899,5.4394,509.8092,3.705,2026.8587,545.6144
370.3543,4.283,421.4053,11.1119,547.2663,32.4078,1731.3549,324.9247
344.8888,6.8002,405.5668,7.3243,500.7652,1.5674,1916.6387,364.6994
313.7822,50.0158,349.4188,38.4842,445.115,0.9378,2034.9993,421.6647
402.7825,8.6975,429.7257,5.6757,483.2761,16.4081,2018.8816,571.361
269.2212,2.7355,419.5687,0.3751,443.5383,1.142,1840.5041,272.5668
290.8901,20.6312,295.5157,21.6825,445.4774,0.9374,2030.3414,475.7386
335.0523,0.5042,475.887,0.7227,560.9215,49.3187,1740.4837,233.0371
321.8713,1.171,340.1665,3.5162,431.2695,2.8579,2049.9367,448.7682
377.6582,0.8904,496.8669,13.7848,575.6564,4.2751,1687.6971,257.5809
347.2212,2.6017,367.541,8.5488,499.2418,1.6874,2019.1934,501.7951
338.091,0.9327,501.9755,14.6716,551.7897,8.1716,1745.593,272.8404
402.8666,13.0364,443.7311,8.3319,485.0956,13.7019,2028.0273,567.5161
343.0081,33.5864,353.7533,150.9569,500.8481,2.9108,2020.8677,512.9439
307.9033,2.4143,315.3899,17.605,446.9405,5.837,2045.5865,484.2499
385.9459,2.4565,423.0157,27.8607,480.827,4.5883,2035.587,471.7261
304.5725,60.6484,424.4312,29.0427,508.2104,5.0111,2017.9299,562.1285
247.6041,45.3788,425.5239,21.0626,496.1845,7.6368,2017.8909,647.3908
320.4322,2.956,436.0387,10.7484,523.2049,4.6313,1830.5523,319.3486
325.9669,3.0587,441.232,1.1873,548.0098,9.7861,1847.6364,325.775
216.0691,5.2224,243.908,23.4447,374.9078,2.8061,2083.69,388.6013
368.796,12.142,374.1103,5.6412,506.8782,2.2896,2034.6116,531.358
365.3019,0.7853,439.3464,3.8047,554.2733,16.7562,1718.7849,270.3978
354.0976,18.966,371.4477,21.0059,437.3288,4.8448,2033.7111,483.812
391.798,0.7619,410.8233,50.4921,485.5586,6.4288,2010.1807,475.5458
301.8643,8.9076,399.4087,10.5213,562.3033,0.5048,1870.4577,341.3735
328.4435,1.6353,479.071,5.973,537.8444,19.763,1750.5766,239.597
366.2565,38.9142,448.623,6.8652,480.5076,8.0667,2026.6941,496.7398
243.1242,4.0325,441.6612,0.4923,470.8791,0.0818,1792.6133,263.7841
340.0442,2.6974,415.4348,1.1275,525.0207,7.2539,1859.0469,350.9977
339.796,0.7204,439.6543,1.6235,546.494,13.4484,1767.641,261.5115
178.3885,1.8537,252.1366,13.745,337.4653,4.7917,2101.6191,425.5446
306.4707,1.8101,318.1963,3.3041,451.6006,1.2389,2026.4234,445.4708
385.724,2.0873,398.8432,11.0149,494.4589,6.8502,2024.8187,593.7853
420.5829,20.779,449.7359,9.0509,477.0512,7.4507,2035.7259,510.8162
375.1447,2.7268,445.2654,3.3205,500.1129,10.3001,1780.5452,271.6674
298.2898,15.7484,332.5874,2.0796,453.0625,3.659,2033.7055,640.012
339.8713,198.2255,412.8786,10.1339,499.4818,9.9063,2016.9657,584.7015
307.3837,41.6102,315.0858,48.8158,492.1152,1.8908,2037.8429,498.4676
415.7195,24.6893,434.5061,22.1525,486.371,3.8332,2031.9887,467.0876
334.248,3.4314,417.8492,0.7602,516.1198,0.8841,1868.1913,343.2821
348.9144,12.0123,407.1983,7.3216,475.381,2.7792,2013.5198,496.8222
368.0355,89.141,415.0201,43.9929,464.6846,7.9072,2023.2703,509.254
328.0862,9.0015,338.6197,23.4291,442.341,10.384,2035.0257,430.5162
347.4484,4.3274,398.1825,2.1721,514.5676,4.2901,1889.6999,316.5876
266.2813,4.2768,436.0017,2.3349,458.4077,6.142,1816.5527,241.0154
269.4297,2.321,435.7413,2.8947,463.016,2.9435,1803.5769,282.707
331.53,10.7261,380.2625,1.2519,432.321,9.8284,2010.0598,572.6776
335.249,5.147,448.0673,11.8155,522.6036,14.8301,1750.8395,273.724
402.6098,20.8754,447.254,9.5386,487.3629,10.5633,2037.0075,497.8224
398.2637,4.6403,404.3333,32.8959,489.7232,2.4272,2008.9098,486.3263
421.9206,13.6495,432.6075,2.5256,493.9803,8.4011,2015.407,556.1969
385.7207,1.3391,405.3896,21.7013,480.0749,9.6702,2026.1962,551.4666
337.6795,0.9599,468.69,7.3823,544.0036,5.3914,1765.3021,250.0538
305.6626,25.7314,329.5247,4.8827,450.3255,1.0385,2041.2331,422.4938
336.7983,0.4117,457.9107,12.4606,557.3484,16.8213,1735.0809,233.8328
399.9559,9.8697,435.9443,7.2966,458.4775,13.9802,2037.927,533.9598
337.0308,31.6942,366.1821,61.3438,410.7023,6.5865,2029.3401,555.4084
374.0704,1.1533,456.4903,9.7961,564.7984,4.861,1755.0075,279.3223
374.7909,1.4616,449.8721,14.4732,531.3425,18.5517,1785.0466,258.4878
363.425,2.6795,484.7308,2.1835,509.2912,5.5075,1801.5465,276.0672
229.9536,3.0272,417.248,3.7305,461.4513,8.3791,1896.5483,283.1605
318.6201,3.758,451.626,4.9885,526.9677,1.5299,1777.3333,279.2398
368.114,3.9065,464.7386,44.5468,547.863,9.5097,1734.0599,255.9703
340.161,0.7635,481.3814,2.9454,546.4709,14.046,1745.5157,240.3094
370.3914,40.3819,384.9935,0.6823,421.6943,24.1164,2035.5131,432.7585
324.9273,54.9216,337.8688,8.7587,452.9928,2.6272,2023.9356,400.3914
288.4811,10.5212,333.1834,43.983,432.1024,3.2756,2047.637,403.0755
177.74,0.6658,200.1057,3.1775,396.3875,1.4439,2084.7896,471.6274
284.6149,2.8361,396.684,4.537,432.2023,1.5699,1951.4436,273.9487
337.6279,0.4199,440.343,2.0873,477.8452,20.1664,1685.1894,247.5838
338.7289,1.5204,413.7599,5.9935,551.5827,18.887,1785.9627,275.4271
311.3118,2.6104,422.1128,2.9528,547.2726,10.0148,1848.0747,319.8175
175.2929,13.9484,247.3711,34.9269,404.572,7.333,2068.5194,373.681
332.8269,0.4489,444.013,2.202,553.8174,3.0746,1751.2247,285.6447
266.6575,9.5053,269.7013,7.3706,329.2132,0.2909,2114.4728,362.9017
225.7981,2.6898,358.7,0.117,472.2132,6.8036,1921.1097,353.5914
251.7652,1.7879,397.5191,6.623,466.5734,1.1312,1834.1768,245.0063
258.1075,4.038,414.2075,4.6234,463.948,8.5869,1829.678,256.4877
346.9689,1.5825,431.0899,5.29,541.7323,1.0384,1709.6461,237.4198
364.6572,1.7061,369.93,6.5601,508.5927,1.6195,2032.9707,532.6849
344.3664,64.5705,383.3315,3.8302,426.9816,230.2451,2011.3472,904.0999
374.8196,6.5936,449.0144,3.0057,489.6494,9.2755,2040.0622,535.5768
354.3914,2.1281,468.2901,4.0278,527.2339,10.3287,1752.1364,236.9025
168.3364,3.2972,196.854,6.7229,414.7415,2.2621,2083.9463,390.5212
343.6979,7.7689,394.2022,2.3331,497.777,1.5244,1904.8723,351.9598
229.3857,0.7965,267.2828,7.0773,332.6753,0.1431,2095.1351,338.6374
372.1635,2.5065,456.4604,0.3308,548.3802,1.3209,1787.0906,307.1277
304.127,7.2155,402.2855,2.9472,561.8306,4.0917,1861.2383,320.5989
352.0963,17.3868,406.0788,10.2725,505.4974,1.8202,1915.025,356.4299
265.8999,1.4919,428.6328,0.1799,470.0547,4.2439,1786.9066,261.4429
402.4179,1.3882,469.083,2.8574,620.6379,5.1922,1768.5057,270.1544
308.5497,2.3427,395.5578,31.3585,480.9024,4.2683,1803.5054,306.0821
323.8881,2.5018,416.489,6.3132,516.7677,3.5864,1836.963,288.7451
319.7906,2.2319,385.4887,19.3855,502.1947,3.9085,2019.8306,575.8338
249.5628,3.6373,422.216,3.2611,448.4058,0.5931,1833.5086,247.3336
349.1666,5.0435,409.1189,12.8894,498.968,2.9908,1998.798,524.3249
343.4848,0.4072,498.5133,19.4009,530.2903,18.8769,1688.7021,238.1105
331.3798,7.6698,415.7011,6.1052,536.9903,1.3764,1880.8538,363.8029
325.9095,3.7478,466.7156,10.1019,503.0075,16.4259,1739.5257,258.3128
377.6117,3.3254,481.1543,7.4739,561.6067,8.7351,1735.9531,221.5639
344.6585,5.5049,423.594,7.1722,549.7258,2.9543,1782.4839,317.1807
346.7038,20.0646,374.9922,21.2677,453.721,12.5409,1993.8622,382.3229
303.4338,1.2484,448.8923,2.2816,496.2419,5.2887,1783.7559,234.674
309.3329,52.9509,319.5625,79.2826,496.6407,3.7275,2025.7899,523.4989
308.3736,2.292,436.9902,19.0769,532.9206,2.8096,1799.1919,270.6121
389.0084,1.8708,481.9489,6.0842,564.6524,14.3603,1773.0574,264.2102
340.4586,3.2837,421.0739,7.1955,535.6689,4.7477,1853.2422,310.4792
308.7748,1.7107,330.6339,13.2192,441.4581,1.9777,2041.587,482.2659
174.735,5.8597,253.9153,7.7564,335.8851,0.2679,2109.9331,348.4714
422.7152,11.013,431.6841,31.4738,515.6426,8.1816,2033.5043,554.9453
325.8657,1.9041,424.1763,7.0647,536.3448,0.1565,1825.6031,271.8191
336.6069,4.8041,490.613,32.5014,568.1219,12.0511,1726.604,250.944
285.1081,10.5367,309.8092,1.4449,455.7493,2.9493,2042.7109,483.3422
313.0242,2.3443,417.5191,1.0014,519.8823,3.1246,1831.0217,273.8832
377.7453,15.2958,461.9197,6.3331,484.873,7.4925,2037.3629,535.4468
387.8508,5.988,435.4159,17.4996,502.7587,7.2309,2030.2613,590.913
248.5895,3.3093,408.0019,21.0826,427.6777,21.4995,1791.8606,304.9421
397.7065,5.1115,452.7997,18.8296,488.8999,7.1329,2041.4908,512.0593
285.5716,3.312,453.6507,1.3982,492.4469,1.4391,1854.1523,309.7303
313.0386,40.4961,389.3425,64.1483,478.8192,5.5488,2017.6341,614.3899
326.6237,5.8971,481.0837,25.5992,519.1808,7.0566,1676.5625,279.224
438.309,7.687,451.0934,19.6941,496.377,10.6844,2006.3027,483.6058
216.2253,7.3309,242.5342,26.8384,385.4589,0.1018,2104.5699,335.2329
321.7435,106.4131,324.0484,115.4456,492.9802,0.1914,2011.6078,504.638
315.7987,1.613,415.3834,2.1352,504.2734,5.5592,1836.6025,275.2374
398.4708,2.0825,454.3296,7.0872,472.4772,10.6575,2050.0624,436.2134
308.3002,0.9696,460.0217,0.6982,532.4857,9.3356,1779.469,236.1368
332.2221,4.9021,405.1272,4.2207,514.8484,1.0756,1882.0117,283.7053
360.6445,2.2628,469.1034,7.6753,560.2247,1.9666,1806.052,306.7974
368.1315,1.6205,477.1814,24.6239,554.2109,3.6756,1720.3617,264.2718
389.8112,6.6295,445.7358,8.871,552.1657,24.033,1812.3331,311.9116
370.8051,0.4195,536.3081,17.7619,568.8315,1.3183,1657.8941,232.3222
318.2877,9.4764,445.9996,4.5621,542.19,5.9983,1763.8556,321.863
369.3781,0.9602,490.2223,23.3821,537.7583,3.0277,1682.4732,281.9777
390.1258,4.4607,462.2968,7.5647,581.2655,13.5201,1791.9892,270.3153
346.092,0.6283,461.2606,3.5076,576.6892,13.6396,1755.7668,233.446
361.6423,1.0222,468.0598,22.008,588.7943,23.2009,1768.6037,256.7559
377.317,2.4948,415.8073,37.8833,476.9224,24.5173,2014.6328,562.95
307.6273,25.0583,364.6566,2.7978,505.2403,2.0357,1992.8055,465.4657
412.9021,3.5243,457.7205,1.3992,465.4213,15.8674,2036.8481,508.8958
357.4357,2.1766,460.0806,12.6201,547.6572,10.8609,1792.1,308.6038
311.4575,1.5375,450.7219,1.5041,521.7353,9.4605,1796.6646,259.8778
354.7652,0.7715,422.9419,2.4633,589.7008,6.3748,1798.5089,293.6591
218.598,6.2532,225.2436,8.6466,414.5315,0.0102,2093.3264,396.2883
323.9998,1.9884,433.9546,7.0212,553.3093,3.5266,1834.6601,302.0355
374.4444,11.7799,419.8696,3.1196,489.3417,10.1462,2028.1644,517.7623
227.9633,2.0109,409.0524,1.4304,459.3473,1.5879,1867.992,313.717
341.1325,3.1617,454.6451,14.372,563.8989,4.1902,1780.8067,305.9942
412.1642,4.2571,466.3972,15.6231,478.2097,32.1944,2016.6728,432.9645
225.5128,9.5347,262.0934,1.3794,405.5953,19.5834,2080.0255,355.2625
263.2183,3.8042,411.4642,3.8843,452.6434,4.2306,1843.6267,315.5686
340.8277,2.2262,434.5382,8.9146,567.0276,5.003,1861.9294,344.3246
315.9243,25.9375,419.8181,62.3681,479.0219,27.7082,1756.3778,298.2307
307.4905,0.2942,466.8991,1.5914,503.9557,3.7674,1705.4598,234.0939
332.1569,1.6989,434.6427,0.1791,527.573,11.2215,1842.0219,278.9188
418.575,3.6023,446.5387,12.8832,490.4235,4.0909,2008.6857,512.3531
244.159,30.46,249.2458,33.1671,402.2281,1.326,2076.1513,392.7498
398.3683,10.388,434.3184,6.2985,477.4909,17.2898,2042.2739,547.7059
137.0574,44.2061,213.4397,2.6646,408.3833,0.3293,2094.3365,367.1917
329.7477,2.1892,424.6002,1.0861,545.1631,25.919,1841.6404,282.3818
382.8304,1.721,450.668,4.7117,595.6386,6.2306,1763.5201,290.5537
388.6456,1.992,452.1041,3.3995,480.5345,10.0202,2025.3386,482.0456
338.7295,2.7572,429.9979,9.2767,530.5487,1.6905,1863.7172,287.052
333.7538,11.0759,391.7692,4.954,466.2778,3.8626,2026.8063,499.371
244.0463,60.5946,357.9442,34.4429,421.6595,5.7002,2029.4908,532.2688
299.4509,5.4344,423.7123,1.4303,543.801,32.786,1862.6915,315.6144
385.5945,1.9995,463.7774,2.6186,580.825,10.2827,1747.2432,247.2718
334.147,58.4514,397.525,7.5767,426.2948,8.3074,2041.5134,538.9276
332.7965,2.7475,424.5599,40.5988,558.2461,13.3726,1793.7821,286.5814
321.3797,2.46,412.942,4.772,561.0089,5.5869,1857.2063,375.6623
322.1572,2.0516,450.0577,11.0993,529.0646,8.1438,1785.1977,248.3567
328.5601,3.9904,340.2825,26.9529,430.2264,39.4782,2033.0181,511.9299
356.4162,2.8869,460.8363,0.1849,508.2362,9.7669,1778.202,283.5049
339.71,0.971,495.2523,18.3025,536.3716,8.7842,1693.424,236.2021
332.4316,2.5813,444.5846,11.4264,540.1029,19.5347,1804.0068,250.5662
138.0059,7.4126,227.9828,20.1039,404.2576,10.9277,2098.5204,362.2253
427.2981,2.168,441.804,37.4301,510.1607,10.4961,2041.0461,581.7288
291.734,4.8484,384.4234,1.8566,491.5501,7.3965,1866.8517,332.2782
331.5383,1.2187,486.9811,15.2738,541.8424,14.2448,1729.8603,272.784
280.574,2.0923,432.8312,2.749,468.9921,19.9263,1789.9387,295.6196
324.698,2.4925,450.8878,0.4135,531.6319,6.7414,1800.5487,282.2012
252.3948,9.961,373.953,10.2544,452.751,15.8092,1909.2675,304.2953
252.0175,2.0783,421.0542,1.1605,452.0025,0.9349,1807.904,266.0964
426.2601,7.1408,440.8961,4.8977,500.3474,9.4978,2039.8827,556.8531
353.8395,9.7412,444.6317,2.2538,486.6062,7.3893,2035.3291,504.5117
362.5627,0.2647,385.2633,5.6018,497.2493,4.5859,2044.2536,472.0415
213.6134,0.5928,222.365,2.9496,334.8839,2.7142,2126.3368,335.8004
343.4899,2.9374,364.5973,4.9465,492.0271,1.1492,2030.1314,539.6359
214.8907,1.4036,261.3055,9.0824,339.5808,2.0598,2103.6072,335.2602
324.7582,1.0738,453.7487,0.2423,545.8265,7.8432,1808.4999,279.5814
258.1766,9.7833,312.1374,69.3065,423.1241,1.5172,2040.8403,484.3196
334.8349,1.9197,349.3878,1.7893,446.1339,5,2047.3027,517.7549
331.2939,14.564,352.2853,28.4194,458.134,1.1067,2013.199,427.7125
300.726,16.5997,415.8133,41.993,515.53,11.0303,1805.3997,309.437
396.3896,17.9024,433.1065,16.5889,485.7337,9.1343,2020.8929,482.1825
346.0481,1.0599,454.6469,15.0904,552.0199,4.7489,1776.7437,245.1121
334.2105,1.9398,499.6083,15.1022,566.7174,24.3097,1711.1346,257.8039
256.699,27.2971,322.8555,39.6824,437.3048,3.0959,2017.0234,424.8608
343.5035,13.4165,371.1194,4.0001,491.889,0.8435,2013.898,509.8566
325.6775,0.1519,492.0467,0.6686,559.4211,3.5016,1688.1153,223.2901
421.793,14.4313,428.4277,32.6892,495.508,7.1275,2018.6872,494.6529
329.8299,4.1812,409.8941,2.6324,536.6793,2.457,1868.9714,348.6139
329.6456,0.0282,351.6989,0.19,444.5649,4.1658,2060.1177,474.1554
347.6869,0.619,370.5408,8.6773,485.5038,4.873,2023.5149,489.2919
332.7846,3.5353,360.4898,20.5633,454.0776,1.2122,2009.1586,445.8057
259.7277,2.4092,406.1624,3.819,465.8944,2.5688,1808.9343,259.5955
346.6093,0.9909,482.0203,20.5333,512.3853,19.309,1657.6798,243.937
278.9152,24.7298,339.9352,8.7291,443.0356,0.8742,2020.5979,420.1879
310.6925,65.8146,388.9541,44.8894,420.3266,7.0171,2048.5906,428.9449
338.2258,0.8031,466.9249,24.5376,506.6637,4.8131,1765.266,247.8889
325.3357,1.7263,414.1747,1.3647,534.8324,6.2583,1851.439,341.9287
424.717,10.7675,441.7064,12.0689,477.5255,8.9993,2023.4625,468.8011
336.9792,0.833,426.7209,4.1555,563.614,58.2777,1799.2481,298.6002
314.5074,1.0156,326.8951,1.4898,446.3241,3.5903,2049.3629,451.9496
397.7068,37.9033,442.7811,9.2669,495.4958,9.1072,2009.0338,492.7635
250.0121,8.2805,257.6908,14.6941,346.4926,0.7884,2116.295,399.0682
247.7365,33.0273,250.7574,35.8106,455.1919,0.1375,2039.8358,508.1491
285.7256,3.9082,386.4584,8.7655,496.3056,4.1122,1856.3886,328.9348
114.0974,0.1748,236.0855,41.2566,399.6678,0.141,2090.0193,405.8291
326.6425,4.7931,432.132,3.7255,567.3662,2.5398,1834.1865,329.3086
238.1899,4.4196,417.3213,3.4,449.4973,2.9574,1784.0416,259.9428
284.2669,3.6501,407.189,1.9893,546.4035,2.7733,1868.8837,311.7295
187.1758,1.5831,254.081,32.4011,404.0112,0.4515,2090.6284,391.8281
374.2251,5.2806,458.2986,4.1552,498.9249,7.4424,2031.1532,590.4721
279.2552,25.1729,335.9738,5.8857,388.2645,1.4225,2045.4215,439.8154
354.2372,3.7568,372.8009,4.712,504.6478,1.027,2025.588,563.3058
412.4415,35.6668,435.8894,13.0571,481.4316,2.543,1995.7282,455.4956
365.0135,20.5476,389.2336,9.4183,477.375,3.8022,2031.9772,446.3059
335.3306,3.6005,508.2129,41.3964,550.3474,13.7248,1696.4739,293.0094
337.2982,5.5673,402.841,1.2865,498.7016,1.522,1916.8742,323.5929
302.9571,56.3891,374.764,19.4797,428.5992,5.7783,2036.4469,546.4677
323.5735,2.9321,474.9758,3.7969,490.5015,12.4485,1766.4345,272.8327
361.0519,3.8683,436.3523,4.8947,568.2939,10.7502,1866.0684,388.4684
182.1003,1.2709,222.6653,10.0415,387.3995,6.8936,2070.7679,468.4807
346.8524,1.4616,459.2202,0.7361,554.7541,2.425,1767.7288,247.8897
255.6742,9.326,264.1366,8.4368,324.9988,0.0253,2114.5697,344.2232
396.9537,46.8083,423.1372,4.4568,514.7806,8.4478,2033.219,602.1038
201.1714,22.6777,220.3114,47.1054,388.3756,2.93,2079.4151,406.6386
350.1291,4.0553,366.976,18.956,482.745,4.4431,2041.2379,516.6978
320.7428,2.05,403.2283,5.0076,525.3342,5.4682,1827.027,327.1314
347.2563,1.837,432.322,22.6429,552.7074,3.182,1764.6574,273.9722
272.9388,121.2987,313.5187,43.7916,444.1874,1.7821,2041.3909,433.476
339.2629,0.7339,487.1636,8.3827,539.8381,16.4546,1750.09,250.464
316.9296,1.0547,448.1256,2.4366,531.8646,4.7875,1797.227,274.8881
365.9709,2.6133,458.1082,17.6318,546.948,8.4979,1668.4981,257.3703
366.2757,12.0867,428.0303,18.2434,487.6745,11.4189,2022.4593,514.0607
384.11,0.2647,482.3063,1.1978,604.1235,32.2385,1671.5992,249.5546
200.457,1.5823,237.3449,13.399,381.0096,0.2073,2081.1928,461.0993
332.2689,2.0266,483.2635,29.2282,533.038,6.205,1712.2693,262.5013
372.9006,0.9038,458.8477,3.0881,577.768,4.2933,1771.3472,260.2455
334.3731,1.9708,504.0783,11.6738,565.0617,8.7547,1701.7876,245.2993
227.6166,22.6673,234.7728,34.7155,407.0684,2.5673,2075.2477,395.5965
377.2968,2.2909,415.7809,26.339,478.2622,11.224,2026.9299,480.3963
325.0508,0.123,432.4526,0.5603,544.1669,9.1391,1749.703,293.8564
310.2303,1.5003,450.7755,1.1616,488.6034,2.1377,1784.6111,254.3411
373.4531,2.028,424.3514,68.8723,476.4385,8.414,2020.1568,483.4284
287.0422,3.2605,419.8567,18.8433,495.5201,9.0811,1838.3716,300.3451
332.5186,4.0631,435.8364,1.7993,561.7071,0.3646,1861.7428,328.8369
283.3552,3.2933,413.5619,0.8847,487.9099,0.3095,1861.6001,290.7439
434.165,17.7659,458.9712,13.5495,479.6147,4.4005,2013.7449,408.4981
268.3511,4.8174,450.2793,3.8674,493.8829,0.6803,1807.7601,309.4767
222.0552,14.1277,418.3022,13.3193,438.4795,38.5521,2013.7597,763.6557
333.8308,4.8898,435.3785,5.2807,530.716,9.6172,1834.6906,292.4416
354.0191,0.5286,451.0353,13.9845,591.5812,4.04,1788.1102,299.979
219.8536,15.4733,233.6477,28.1224,396.4184,0.0725,2096.3497,393.2023
260.5875,3.8395,408.4555,1.9487,493.0813,0.9947,1867.9644,305.7241
268.624,3.5025,421.7548,0.1319,471.4638,15.1261,1853.8868,283.1399
343.096,2.2963,466.0083,7.5131,504.2012,2.6982,1706.5248,255.9407
373.0292,2.3067,484.6552,9.9453,580.8868,16.6948,1726.4071,225.1851
180.7513,42.9077,360.5311,5.3514,482.94,28.7285,1994.9409,728.827
245.5599,47.6119,339.5854,20.8031,440.2278,3.0397,2015.9983,477.6372
381.657,1.2046,502.8894,9.0338,561.6131,16.5037,1704.3513,285.9099
357.6362,1.2553,465.4848,27.1041,550.6496,14.6814,1754.4064,278.0442
395.5291,4.4168,427.5313,25.6335,498.2278,8.4154,2035.5137,596.3476
253.3358,21.5596,382.3716,4.9911,405.2842,4.9653,1942.2375,287.4506
328.9189,9.5987,343.1947,31.4593,441.0273,2.4472,2006.7505,377.3682
335.7585,0.8742,477.326,2.9387,529.7351,16.9299,1681.3023,256.9113
344.893,0.6376,471.0118,4.3002,564.5051,7.4988,1752.9506,272.5334
320.1367,1.6131,439.6199,3.7754,533.1782,15.2356,1786.9897,235.7858
140.8742,4.5043,219.0569,8.4577,400.3354,21.3266,2087.6806,427.6588
357.7197,45.7498,403.279,4.988,432.4175,14.9509,2015.4583,570.3445
349.3298,2.2428,479.973,5.6675,551.9026,7.035,1793.2753,280.8019
337.8974,0.6005,486.3299,4.7567,534.1468,5.5267,1756.9201,248.0767
322.4494,1.7807,444.7497,0.1154,537.5071,0.0776,1784.8996,272.1982
390.5609,3.1199,453.2115,4.6733,587.5288,7.3274,1804.2214,307.6573
311.8503,5.9445,350.5315,2.511,446.3957,3.8539,2051.9293,503.6215
402.7099,4.544,437.9779,7.0496,498.6188,18.683,2039.7466,526.3901
263.7931,48.7894,420.2513,17.8681,455.8803,15.712,2022.6932,603.7382
325.1859,0.7685,354.0759,33.4262,440.1613,5.8435,2035.8329,478.8986
234.5801,9.7879,252.7783,33.628,382.2283,10.7221,2090.4046,360.5623
308.4023,34.4143,323.6334,66.9341,510.2945,0.6781,2038.5945,550.8008
337.4226,2.0613,413.7599,2.7246,567.5851,9.8942,1865.1754,282.9819
243.5702,4.8161,265.8776,19.3681,334.5324,0.1078,2116.4612,386.3377
176.8571,2.7947,222.2678,19.2438,386.6898,0.167,2071.1868,462.483
361.7652,5.6551,374.8858,5.3862,507.465,2.2687,2040.0296,571.5606
366.271,9.0243,455.7596,3.9612,502.6341,7.7875,2031.6943,576.1515
314.4237,5.6391,328.3055,2.771,446.8633,3.4336,2053.8997,497.1377
346.6164,3.8143,497.0254,13.2745,546.5995,2.3483,1656.6243,228.1827
333.9655,2.0918,478.3507,4.6991,546.3259,12.5232,1754.9806,251.4534
331.7578,2.2396,442.3367,5.0594,555.3988,6.3062,1846.0621,321.7622
270.8975,5.8832,395.2785,6.6328,473.5829,1.8261,1907.1659,290.17
356.7382,2.558,467.5405,3.1888,521.1633,28.8962,1702.3688,284.8679
407.8816,2.4936,460.5631,1.5654,585.0755,4.5675,1806.8234,314.3563
398.9305,19.8845,432.7252,6.932,489.7296,8.178,2025.294,516.476
377.0037,5.2375,479.5592,6.0741,573.8636,11.405,1778.8261,298.03
331.7629,111.1129,394.1491,13.9168,472.705,16.5763,2020.8225,488.1029
352.4515,12.6434,403.069,4.6098,489.6266,4.8357,1941.843,361.4882
125.473,4.0161,208.5218,9.1129,390.0366,0.1223,2085.2547,398.2857
362.1551,2.8599,461.7949,12.915,544.0796,17.6507,1745.8015,270.7728
308.157,0.7291,331.8642,3.8442,443.5132,0.5626,2025.314,451.9586
271.7779,8.5336,362.0678,0.7537,441.4709,6.6499,1908.431,313.9169
283.7747,2.8488,441.4536,4.9982,467.9586,27.4438,1763.2389,248.6031
275.5457,3.4307,346.5978,17.1733,512.1965,6.355,1866.3248,296.9475
294.1533,82.3325,334.0948,16.1246,440.004,2.2025,2021.0318,420.5777
346.1316,0.8817,444.3637,3.7314,578.6994,2.7953,1742.5343,246.5574
367.4234,1.4473,515.6293,8.1655,557.2134,26.3829,1671.1004,284.2372
232.9828,15.0153,258.0006,11.4084,336.0047,0.9355,2105.5716,374.8841
249.0442,6.7408,311.5638,14.974,437.1614,13.7547,1964.8647,830.9119
368.313,1.1938,451.6468,5.0835,590.7862,38.9313,1778.1658,303.9415
325.7499,5.2672,399.7231,6.8412,530.9619,8.8781,1882.6905,336.1226
376.9631,1.555,433.5049,18.2236,585.4396,4.6228,1726.7084,258.1133
314.9814,83.0731,430.4559,14.4923,486.2477,5.3291,2019.8027,504.3231
297.3218,1.1215,415.641,1.9076,474.3571,8.5509,1793.4859,284.1287
367.0362,2.5791,464.7648,5.8836,523.5801,2.8452,1715.421,268.8554
398.0109,23.4375,428.5998,18.0866,478.414,0.7415,1994.1938,432.8812
